review_index,candidate_group_id,evidence_class,name_standardization_basis,development_state,state_id,primary_site_key,n_current_developments,n_hud_ids,project_names,hud_ids,allocation_pis_years,episode_unit_totals,pass1_decision,pass1_reason_code,pass1_notes,pass1_reviewed_on,pass2_decision,pass2_reason_code,pass2_search_engine,pass2_search_url,pass2_source_1_title,pass2_source_1_type,pass2_source_1_url,pass2_notes,pass2_reviewed_on,final_decision,final_reason_code,final_notes,final_reviewed_on
105,NVAR_0129,exact_timing_units,address_label_variant,NC,9002058,NC|5432 TALSERWOOD DR|RALEIGH,2,2,5432 TALSERWOOD DR || 5432 TALSERWOOD DRIVE,NCA19970150 || NCA19979028,1996/1997 || 1996/1997,1/1 || 1/1,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (NCA19970150 || NCA19979028) share state ID 9002058 and standardized primary address NC|5432 TALSERWOOD DR|RALEIGH. Evidence class: exact_timing_units. Names: 5432 TALSERWOOD DR || 5432 TALSERWOOD DRIVE. Allocation/PIS pairs: 1996/1997 || 1996/1997. Reconciled total/low-income units: 1/1 || 1/1.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%225432%20TALSERWOOD%20DR%22%20%225432%20TALSERWOOD%20DR%22%20%22RALEIGH%22%20affordable%20housing,"5432 Talserwood Dr | Affordable Housing in Raleigh, NC",property_directory,https://affordablehousinghub.org/housing/north-carolina/wake-county/raleigh/5432-talserwood-dr-19873-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
106,NVAR_0130,exact_timing_units,address_label_variant,NC,9002059,NC|5434 TALSERWOOD DR|RALEIGH,2,2,5434 TALSERWOOD DR || 5434 TALSERWOOD DRIVE,NCA19970155 || NCA19979029,1996/1997 || 1996/1997,1/1 || 1/1,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (NCA19970155 || NCA19979029) share state ID 9002059 and standardized primary address NC|5434 TALSERWOOD DR|RALEIGH. Evidence class: exact_timing_units. Names: 5434 TALSERWOOD DR || 5434 TALSERWOOD DRIVE. Allocation/PIS pairs: 1996/1997 || 1996/1997. Reconciled total/low-income units: 1/1 || 1/1.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%225434%20TALSERWOOD%20DR%22%20%225434%20TALSERWOOD%20DR%22%20%22RALEIGH%22%20affordable%20housing,"5434 Talserwood Dr | Affordable Housing in Raleigh, NC",property_directory,https://affordablehousinghub.org/housing/north-carolina/wake-county/raleigh/5434-talserwood-dr-20119-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
107,NVAR_0131,exact_timing_units,address_label_variant,NC,9002060,NC|8259 MERRIWEATHER CIR|RALEIGH,2,2,8259 MERRIWEATHER CIR || 8259 MERRIWEATHER CIRCLE,NCA19940235 || NCA19949040,1993/1994 || 1993/1994,1/1 || 1/1,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (NCA19940235 || NCA19949040) share state ID 9002060 and standardized primary address NC|8259 MERRIWEATHER CIR|RALEIGH. Evidence class: exact_timing_units. Names: 8259 MERRIWEATHER CIR || 8259 MERRIWEATHER CIRCLE. Allocation/PIS pairs: 1993/1994 || 1993/1994. Reconciled total/low-income units: 1/1 || 1/1.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%228259%20MERRIWEATHER%20CIR%22%20%228259%20MERRIWEATHER%20CIR%22%20%22RALEIGH%22%20affordable%20housing,"8259 Merriweather Cir | Affordable Housing in Raleigh, NC",property_directory,https://affordablehousinghub.org/housing/north-carolina/wake-county/raleigh/8259-merriweather-cir-20479-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
108,NVAR_0132,exact_timing_units,address_label_variant,NC,9002061,NC|4218 KAPLAN DR|RALEIGH,2,2,4218 KAPLAN DR || 4218 KAPLAN DRIVE,NCA19960105 || NCA19969021,1994/1996 || 1994/1996,1/1 || 1/1,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (NCA19960105 || NCA19969021) share state ID 9002061 and standardized primary address NC|4218 KAPLAN DR|RALEIGH. Evidence class: exact_timing_units. Names: 4218 KAPLAN DR || 4218 KAPLAN DRIVE. Allocation/PIS pairs: 1994/1996 || 1994/1996. Reconciled total/low-income units: 1/1 || 1/1.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%224218%20KAPLAN%20DR%22%20%224218%20KAPLAN%20DR%22%20%22RALEIGH%22%20affordable%20housing,"4218 Kaplan Dr | Affordable Housing in Raleigh, NC",property_directory,https://affordablehousinghub.org/housing/north-carolina/wake-county/raleigh/4218-kaplan-dr-20081-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
109,NVAR_0133,exact_timing_units,abbreviation_punctuation_or_typo,NC,9002062,NC|1822 VINTAGE RD|RALEIGH,2,2,MINA HOUSING || 1822 VINTAGE ROAD,NCA19960015 || NCA19969003,1995/1996 || 1995/1996,1/1 || 1/1,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (NCA19960015 || NCA19969003) share state ID 9002062 and standardized primary address NC|1822 VINTAGE RD|RALEIGH. Evidence class: exact_timing_units. Names: MINA HOUSING || 1822 VINTAGE ROAD. Allocation/PIS pairs: 1995/1996 || 1995/1996. Reconciled total/low-income units: 1/1 || 1/1.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22MINA%20HOUSING%22%20%221822%20VINTAGE%20RD%22%20%22RALEIGH%22%20affordable%20housing,"Mina Housing | Affordable Housing in Raleigh, NC",property_directory,https://affordablehousinghub.org/housing/north-carolina/wake-county/raleigh/mina-housing-20024-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
110,NVAR_0134,exact_timing_units,abbreviation_punctuation_or_typo,NC,9002063,NC|1826 VINTAGE RD|RALEIGH,2,2,MINA HOUSING || 1826 VINTAGE ROAD,NCA19960025 || NCA19969005,1995/1996 || 1995/1996,1/1 || 1/1,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (NCA19960025 || NCA19969005) share state ID 9002063 and standardized primary address NC|1826 VINTAGE RD|RALEIGH. Evidence class: exact_timing_units. Names: MINA HOUSING || 1826 VINTAGE ROAD. Allocation/PIS pairs: 1995/1996 || 1995/1996. Reconciled total/low-income units: 1/1 || 1/1.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22MINA%20HOUSING%22%20%221826%20VINTAGE%20RD%22%20%22RALEIGH%22%20affordable%20housing,"Mina Housing | Affordable Housing in Raleigh, NC",property_directory,https://affordablehousinghub.org/housing/north-carolina/wake-county/raleigh/mina-housing-20026-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
111,NVAR_0135,exact_timing_units,address_label_variant,NC,9002064,NC|1833 VINTAGE RD|RALEIGH,2,2,1833 VINTAGE RD || 1833 VINTAGE ROAD,NCA19970025 || NCA19979005,1995/1997 || 1995/1997,1/1 || 1/1,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (NCA19970025 || NCA19979005) share state ID 9002064 and standardized primary address NC|1833 VINTAGE RD|RALEIGH. Evidence class: exact_timing_units. Names: 1833 VINTAGE RD || 1833 VINTAGE ROAD. Allocation/PIS pairs: 1995/1997 || 1995/1997. Reconciled total/low-income units: 1/1 || 1/1.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%221833%20VINTAGE%20RD%22%20%221833%20VINTAGE%20RD%22%20%22RALEIGH%22%20affordable%20housing,"1833 Vintage Rd | Affordable Housing in Raleigh, NC",property_directory,https://affordablehousinghub.org/housing/north-carolina/wake-county/raleigh/1833-vintage-rd-19811-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
112,NVAR_0136,exact_timing_units,address_label_variant,NC,9002065,NC|1836 VINTAGE RD|RALEIGH,2,2,1836 VINTAGE RD || 1836 VINTAGE ROAD,NCA19960050 || NCA19969010,1995/1996 || 1995/1996,1/1 || 1/1,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (NCA19960050 || NCA19969010) share state ID 9002065 and standardized primary address NC|1836 VINTAGE RD|RALEIGH. Evidence class: exact_timing_units. Names: 1836 VINTAGE RD || 1836 VINTAGE ROAD. Allocation/PIS pairs: 1995/1996 || 1995/1996. Reconciled total/low-income units: 1/1 || 1/1.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%221836%20VINTAGE%20RD%22%20%221836%20VINTAGE%20RD%22%20%22RALEIGH%22%20affordable%20housing,"1836 Vintage Rd | Affordable Housing in Raleigh, NC",property_directory,https://affordablehousinghub.org/housing/north-carolina/wake-county/raleigh/1836-vintage-rd-20050-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
113,NVAR_0137,exact_timing_units,address_label_variant,NC,9002313,NC|1116 MARTIN ST|GREENSBORO,2,2,1116 MARTIN ST || 1116 MARTIN STREET,NCA19940125 || NCA19949020,1994/1994 || 1994/1994,1/1 || 1/1,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (NCA19940125 || NCA19949020) share state ID 9002313 and standardized primary address NC|1116 MARTIN ST|GREENSBORO. Evidence class: exact_timing_units. Names: 1116 MARTIN ST || 1116 MARTIN STREET. Allocation/PIS pairs: 1994/1994 || 1994/1994. Reconciled total/low-income units: 1/1 || 1/1.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%221116%20MARTIN%20ST%22%20%221116%20MARTIN%20ST%22%20%22GREENSBORO%22%20affordable%20housing,"1116 Martin St | Affordable Housing in Greensboro, NC",property_directory,https://affordablehousinghub.org/housing/north-carolina/guilford-county/greensboro/1116-martin-st-20395-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
114,NVAR_0138,exact_timing_units,address_label_variant,NC,9002323,NC|5412 TALSERWOOD DR|RALEIGH,2,2,5412 TALSERWOOD DR || 5412 TALSERWOOD DRIVE,NCA19970085 || NCA19979017,1996/1997 || 1996/1997,1/1 || 1/1,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (NCA19970085 || NCA19979017) share state ID 9002323 and standardized primary address NC|5412 TALSERWOOD DR|RALEIGH. Evidence class: exact_timing_units. Names: 5412 TALSERWOOD DR || 5412 TALSERWOOD DRIVE. Allocation/PIS pairs: 1996/1997 || 1996/1997. Reconciled total/low-income units: 1/1 || 1/1.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%225412%20TALSERWOOD%20DR%22%20%225412%20TALSERWOOD%20DR%22%20%22RALEIGH%22%20affordable%20housing,"5412 Talserwood Drive | Affordable Housing in Raleigh, NC",property_directory,https://affordablehousinghub.org/housing/north-carolina/wake-county/raleigh/5412-talserwood-drive-20097-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
